Ticker;Price;Qty;SOURCE;TIME
VHOZ2 Index;33;2000;;15.10.2020 11:41
VHOZ2 Index;32,5;1000;;15.10.2020 16:14
VHOZ2 Index;31,5;15000;;20.10.2020 12:08
VHOZ2 Index;31,5;2000;;21.10.2020 17:49
VHOZ2 Index;31,5;2000;;21.10.2020 17:54
VHOZ2 Index;31,5;3000;;26.10.2020 15:40
VHOZ2 Index;31;5000;;28.10.2020 12:45
VHOZ2 Index;31,5;4000;;29.10.2020 10:46
VHOZ2 Index;31;2000;;29.10.2020 11:20
VHOZ2 Index;33;5000;;29.10.2020 17:12
VHOZ2 Index;32,5;5000;;02.11.2020 13:59
VHOZ3 Index;52;5000;;02.12.2019 11:36
VHOZ3 Index;53;10000;;02.12.2019 17:28
VHOZ3 Index;52;2500;;05.12.2019 12:08
VHOZ3 Index;51,5;1000;;10.12.2019 12:45
VHOZ3 Index;51,5;2000;;10.12.2019 12:46
VHOZ3 Index;51,5;1500;;13.12.2019 13:19
VHOZ3 Index;52;1500;;13.12.2019 13:19
VHOZ3 Index;52;7000;;19.12.2019 11:38
VHOZ3 Index;52;5000;;20.12.2019 17:15
VHOZ3 Index;51;1000;;06.01.2020 17:50
VHOZ3 Index;51,5;2500;;07.01.2020 10:34
VHOZ3 Index;51,5;1000;;07.01.2020 11:14
VHOZ3 Index;52,5;5000;;08.01.2020 13:40
VHOZ3 Index;52,5;5000;;08.01.2020 14:42
VHOZ3 Index;50,5;2500;;09.01.2020 13:51
VHOZ3 Index;51;2500;;09.01.2020 13:51
VHOZ3 Index;50,5;1000;;09.01.2020 15:37
VHOZ3 Index;50,5;4000;;09.01.2020 15:38
VHOZ3 Index;51;4000;;09.01.2020 16:05
VHOZ3 Index;50;186;;09.01.2020 17:06
VHOZ3 Index;50,5;186;;09.01.2020 17:06
VHOZ3 Index;50,5;1000;;09.01.2020 17:55
VHOZ3 Index;50,5;2500;;10.01.2020 15:14
VHOZ3 Index;50;2500;;10.01.2020 15:14
VHOZ3 Index;50;3000;;13.01.2020 11:37
VHOZ3 Index;50;3000;;13.01.2020 14:01
VHOZ3 Index;49,5;375;;13.01.2020 14:38
VHOZ3 Index;50;375;;13.01.2020 14:38
VHOZ3 Index;49,5;2500;;13.01.2020 17:39
VHOZ3 Index;50;2500;;13.01.2020 17:40
VHOZ3 Index;49,5;2500;;14.01.2020 11:01
VHOZ3 Index;50;2500;;14.01.2020 11:01
VHOZ3 Index;50;7000;;14.01.2020 13:28
VHOZ3 Index;50;5000;;14.01.2020 14:14
VHOZ3 Index;50;5000;;14.01.2020 14:36
VHOZ3 Index;50;2500;;14.01.2020 15:48
VHOZ3 Index;50;2500;;14.01.2020 16:25
VHOZ3 Index;49,5;3000;;16.01.2020 11:04
VHOZ3 Index;49;3000;;20.01.2020 13:26
VHOZ3 Index;49;4000;;20.01.2020 13:40
VHOZ3 Index;50;7000;;24.01.2020 14:21
VHOZ3 Index;50;5000;;24.01.2020 15:42
VHOZ3 Index;49,5;2500;;27.01.2020 11:57
VHOZ3 Index;50;2500;;27.01.2020 11:57
VHOZ3 Index;50;3000;;27.01.2020 13:03
VHOZ3 Index;49,5;3000;;30.01.2020 17:17
VHOZ3 Index;50;2000;;31.01.2020 11:44
VHOZ3 Index;51;1500;;03.02.2020 10:43
VHOZ3 Index;51;1500;;03.02.2020 10:58
VHOZ3 Index;50;3000;;04.02.2020 12:32
VHOZ3 Index;49,5;2500;;05.02.2020 12:45
VHOZ3 Index;49,5;2500;;05.02.2020 12:51
VHOZ3 Index;48,5;2500;;10.02.2020 14:56
VHOZ3 Index;49,5;800;;20.02.2020 16:43
VHOZ3 Index;50;1200;;20.02.2020 16:44
VHOZ3 Index;51,5;1000;;24.02.2020 15:12
VHOZ3 Index;51,5;1000;;24.02.2020 16:10
VHOZ3 Index;51;2000;;25.02.2020 11:15
VHOZ3 Index;51,5;2000;;25.02.2020 11:15
VHOZ3 Index;53;5000;;26.02.2020 14:05
VHOZ3 Index;53;3000;;26.02.2020 15:36
VHOZ3 Index;53;2500;;27.02.2020 11:54
VHOZ3 Index;55;3000;;28.02.2020 11:30
VHOZ3 Index;54,5;6000;;28.02.2020 11:37
VHOZ3 Index;53,5;2500;;28.02.2020 13:44
VHOZ3 Index;54;2500;;28.02.2020 13:44
VHOZ3 Index;54,5;2000;;28.02.2020 17:22
VHOZ3 Index;54,5;2000;;28.02.2020 17:36
VHOZ3 Index;54,5;200;;02.03.2020 12:46
VHOZ3 Index;55;800;;02.03.2020 12:47
VHOZ3 Index;54;3000;;02.03.2020 14:34
VHOZ3 Index;53,5;4000;;03.03.2020 12:08
VHOZ3 Index;53;3000;;03.03.2020 13:40
VHOZ3 Index;52;1000;;04.03.2020 12:45
VHOZ3 Index;52;1000;;04.03.2020 12:46
VHOZ3 Index;52;1000;;04.03.2020 12:47
VHOZ3 Index;52;750;;04.03.2020 16:24
VHOZ3 Index;52,5;2000;;05.03.2020 11:12
VHOZ3 Index;56;2000;;06.03.2020 11:49
VHOZ3 Index;56;3000;;06.03.2020 11:50
VHOZ3 Index;57;2000;;06.03.2020 11:57
VHOZ3 Index;59;5000;;06.03.2020 14:10
VHOZ3 Index;59,5;5000;;06.03.2020 14:14
VHOZ3 Index;58;150;;06.03.2020 14:17
VHOZ3 Index;59,5;10000;;06.03.2020 15:12
VHOZ3 Index;60,5;5000;;06.03.2020 16:32
VHOZ3 Index;59,5;5000;;06.03.2020 17:35
VHOZ3 Index;65;2500;;09.03.2020 16:30
VHOZ3 Index;64;3000;;09.03.2020 17:50
VHOZ3 Index;60;2000;;10.03.2020 15:22
VHOZ3 Index;60;1000;;10.03.2020 16:28
VHOZ3 Index;62;160;;11.03.2020 14:06
VHOZ3 Index;67;8000;;12.03.2020 12:45
VHOZ3 Index;67;2000;;12.03.2020 12:45
VHOZ3 Index;65;10;;12.03.2020 15:52
VHOZ3 Index;67;10;;12.03.2020 15:52
VHOZ3 Index;73;7000;;12.03.2020 16:48
VHOZ3 Index;70;7500;;13.03.2020 17:37
VHOZ3 Index;70;7500;;13.03.2020 17:37
VHOZ3 Index;81;4372;;16.03.2020 16:50
VHOZ3 Index;68;5000;;17.03.2020 13:48
VHOZ3 Index;64;5000;;18.03.2020 09:55
VHOZ3 Index;56;2530;;18.03.2020 16:28
VHOZ3 Index;57;11500;;19.03.2020 10:11
VHOZ3 Index;54;5000;;20.03.2020 11:24
VHOZ3 Index;60;5000;;23.03.2020 12:25
VHOZ3 Index;62;2000;;23.03.2020 14:24
VHOZ3 Index;62;5000;;23.03.2020 14:46
VHOZ3 Index;50;5000;;25.03.2020 11:21
VHOZ3 Index;57;2000;;26.03.2020 11:33
VHOZ3 Index;57;1100;;26.03.2020 12:01
VHOZ3 Index;57;1500;;26.03.2020 12:05
VHOZ3 Index;57;1000;;26.03.2020 12:08
VHOZ3 Index;46;3000;;31.03.2020 12:37
VHOZ3 Index;46;2000;;31.03.2020 12:37
VHOZ3 Index;46;1000;;31.03.2020 12:42
VHOZ3 Index;46;6000;;31.03.2020 12:58
VHOZ3 Index;46;5000;;31.03.2020 15:22
VHOZ3 Index;46;10000;;31.03.2020 15:24
VHOZ3 Index;46;5000;;31.03.2020 17:25
VHOZ3 Index;49;1500;;01.04.2020 14:36
VHOZ3 Index;48;8000;;02.04.2020 12:53
VHOZ3 Index;49;2500;;02.04.2020 16:30
VHOZ3 Index;56;4000;;07.04.2020 17:31
VHOZ3 Index;58;5000;;08.04.2020 18:27
VHOZ3 Index;57,5;5000;;17.04.2020 12:58
VHOZ3 Index;58;2500;;20.04.2020 16:30
VHOZ3 Index;58;15000;;21.04.2020 12:59
VHOZ3 Index;58;5000;;21.04.2020 13:35
VHOZ3 Index;58;4000;;05.05.2020 11:48
VHOZ3 Index;59;900;;06.05.2020 13:08
VHOZ3 Index;60;2500;;06.05.2020 16:29
VHOZ3 Index;60;2000;;06.05.2020 16:45
VHOZ3 Index;60;2500;;06.05.2020 16:59
VHOZ3 Index;60;2000;;06.05.2020 17:02
VHOZ3 Index;60;4000;;06.05.2020 17:13
VHOZ3 Index;60;1000;;06.05.2020 17:14
VHOZ3 Index;59;500;;11.05.2020 10:42
VHOZ3 Index;63;6000;;13.05.2020 11:52
VHOZ3 Index;65;1000;;14.05.2020 10:59
VHOZ3 Index;65;2000;;14.05.2020 11:10
VHOZ3 Index;66;2500;;14.05.2020 15:49
VHOZ3 Index;66;2500;;14.05.2020 15:57
VHOZ3 Index;66;1000;;14.05.2020 16:53
VHOZ3 Index;65;2000;;15.05.2020 12:52
VHOZ3 Index;66;3000;;15.05.2020 14:11
VHOZ3 Index;63;1000;;19.05.2020 17:39
VHOZ3 Index;65;2000;;20.05.2020 13:35
VHOZ3 Index;65;5000;;20.05.2020 13:38
VHOZ3 Index;64;3000;;21.05.2020 10:45
VHOZ3 Index;65,5;2000;;21.05.2020 15:59
VHOZ3 Index;66;2000;;21.05.2020 15:59
VHOZ3 Index;65,5;3000;;22.05.2020 11:54
VHOZ3 Index;65;3000;;25.05.2020 11:24
VHOZ3 Index;65;500;;25.05.2020 11:35
VHOZ3 Index;63;875;;26.05.2020 10:55
VHOZ3 Index;64;2625;;26.05.2020 10:55
VHOZ3 Index;64,5;3000;;26.05.2020 13:03
VHOZ3 Index;64,5;2000;;26.05.2020 15:01
VHOZ3 Index;63,5;2500;;26.05.2020 16:06
VHOZ3 Index;63,5;2500;;26.05.2020 16:49
VHOZ3 Index;63,5;3000;;26.05.2020 17:09
VHOZ3 Index;62,5;3500;;27.05.2020 11:29
VHOZ3 Index;62;2000;;27.05.2020 16:20
VHOZ3 Index;60,5;3500;;28.05.2020 10:55
VHOZ3 Index;60,5;1500;;28.05.2020 12:55
VHOZ3 Index;60;1500;;28.05.2020 12:56
VHOZ3 Index;60,5;4000;;28.05.2020 13:40
VHOZ3 Index;60,5;2000;;28.05.2020 15:42
VHOZ3 Index;61;3500;;29.05.2020 10:58
VHOZ3 Index;61;750;;29.05.2020 17:40
VHOZ3 Index;59,5;3500;;01.06.2020 10:56
VHOZ3 Index;60,5;2000;;01.06.2020 12:20
VHOZ3 Index;60;7500;;01.06.2020 13:47
VHOZ3 Index;59;7500;;02.06.2020 11:43
VHOZ3 Index;59,5;7500;;02.06.2020 11:45
VHOZ3 Index;57,5;10000;;03.06.2020 11:52
VHOZ3 Index;57,5;2500;;03.06.2020 12:10
VHOZ3 Index;56,5;2000;;03.06.2020 15:57
VHOZ3 Index;56;5000;;04.06.2020 15:58
VHOZ3 Index;56;5000;;04.06.2020 16:11
VHOZ3 Index;56;5000;;04.06.2020 16:15
VHOZ3 Index;56;3500;;04.06.2020 16:17
VHOZ3 Index;55;2250;;05.06.2020 10:55
VHOZ3 Index;55,5;2250;;05.06.2020 10:56
VHOZ3 Index;54,5;2000;;05.06.2020 11:15
VHOZ3 Index;54;4000;;05.06.2020 11:19
VHOZ3 Index;54,5;2000;;05.06.2020 11:25
VHOZ3 Index;54,5;4000;;05.06.2020 12:08
VHOZ3 Index;54;1000;;05.06.2020 14:11
VHOZ3 Index;53;750;;08.06.2020 10:34
VHOZ3 Index;54;250;;08.06.2020 10:36
VHOZ3 Index;54;5000;;08.06.2020 12:18
VHOZ3 Index;54,5;8000;;08.06.2020 17:56
VHOZ3 Index;55;3000;;09.06.2020 15:25
VHOZ3 Index;55,5;20000;;09.06.2020 15:36
VHOZ3 Index;55;4000;;09.06.2020 17:19
VHOZ3 Index;55;7500;;09.06.2020 17:34
VHOZ3 Index;55;2000;;10.06.2020 16:21
VHOZ3 Index;58;1800;;11.06.2020 15:41
VHOZ3 Index;50,5;3000;;19.06.2020 17:13
VHOZ3 Index;51;5000;;22.06.2020 17:00
VHOZ3 Index;51;3000;;22.06.2020 17:12
VHOZ3 Index;50;2500;;23.06.2020 15:45
VHOZ3 Index;50,5;2500;;23.06.2020 15:45
VHOZ3 Index;50,5;5000;;23.06.2020 16:19
VHOZ3 Index;50,5;5000;;24.06.2020 15:30
VHOZ3 Index;52;1000;;25.06.2020 10:22
VHOZ3 Index;52;5000;;25.06.2020 10:55
VHOZ3 Index;52;2000;;25.06.2020 11:28
VHOZ3 Index;52;8000;;25.06.2020 11:37
VHOZ3 Index;52;2000;;26.06.2020 10:45
VHOZ3 Index;52;3000;;26.06.2020 11:14
VHOZ3 Index;52;1000;;26.06.2020 11:27
VHOZ3 Index;52;5000;;26.06.2020 15:10
VHOZ3 Index;52;2000;;26.06.2020 17:24
VHOZ3 Index;51;2000;;29.06.2020 15:32
VHOZ3 Index;51;2000;;29.06.2020 15:33
VHOZ3 Index;51;3000;;29.06.2020 15:46
VHOZ3 Index;50,5;7500;;01.07.2020 15:35
VHOZ3 Index;50;200;;02.07.2020 12:55
VHOZ3 Index;50;5000;;02.07.2020 13:23
VHOZ3 Index;50;1000;;02.07.2020 14:22
VHOZ3 Index;49,5;1000;;02.07.2020 14:55
VHOZ3 Index;49,5;3000;;02.07.2020 16:02
VHOZ3 Index;49,5;3500;;02.07.2020 16:21
VHOZ3 Index;50;3500;;02.07.2020 16:21
VHOZ3 Index;50,5;2000;;03.07.2020 12:59
VHOZ3 Index;50;5000;;03.07.2020 16:31
VHOZ3 Index;49,5;5000;;06.07.2020 17:23
VHOZ3 Index;49;5000;;06.07.2020 17:23
VHOZ3 Index;49,5;3000;;07.07.2020 11:41
VHOZ3 Index;49,5;3000;;07.07.2020 11:52
VHOZ3 Index;49,5;3000;;07.07.2020 13:02
VHOZ3 Index;50,5;5000;;09.07.2020 15:48
VHOZ3 Index;50,5;5000;;09.07.2020 16:01
VHOZ3 Index;50,5;1500;;10.07.2020 15:54
VHOZ3 Index;50;1500;;10.07.2020 15:54
VHOZ3 Index;50;2500;;14.07.2020 16:34
VHOZ3 Index;50,5;2500;;14.07.2020 16:34
VHOZ3 Index;51;2000;;15.07.2020 16:22
VHOZ3 Index;49,5;4000;;21.07.2020 15:29
VHOZ3 Index;49,5;1000;;21.07.2020 15:46
VHOZ3 Index;49,5;10000;;21.07.2020 15:46
VHOZ3 Index;49,5;3000;;21.07.2020 17:36
VHOZ3 Index;50;3000;;24.07.2020 10:58
VHOZ3 Index;50,5;3000;;24.07.2020 11:15
VHOZ3 Index;50;2000;;29.07.2020 11:01
VHOZ3 Index;50;2500;;30.07.2020 12:05
VHOZ3 Index;50;5000;;30.07.2020 13:33
VHOZ3 Index;51;2000;;30.07.2020 16:41
VHOZ3 Index;51;5000;;30.07.2020 16:42
VHOZ3 Index;50;5000;;06.08.2020 15:53
VHOZ3 Index;48;2000;;12.08.2020 16:34
VHOZ3 Index;47;3000;;19.08.2020 13:48
VHOZ3 Index;47,5;10000;;19.08.2020 17:43
VHOZ3 Index;47;5000;;19.08.2020 17:47
VHOZ3 Index;46;5000;;21.08.2020 15:06
VHOZ3 Index;46;2500;;24.08.2020 12:25
VHOZ3 Index;45,5;2500;;24.08.2020 12:25
VHOZ3 Index;46;4750;;25.08.2020 11:55
VHOZ3 Index;46;2500;;25.08.2020 17:02
VHOZ3 Index;45,5;3750;;27.08.2020 11:45
VHOZ3 Index;45,5;640;;27.08.2020 11:48
VHOZ3 Index;46;3000;;28.08.2020 17:14
VHOZ3 Index;46;7500;;31.08.2020 11:32
VHOZ3 Index;46;3000;;04.09.2020 17:13
VHOZ3 Index;45,5;10000;;07.09.2020 11:46
VHOZ3 Index;45;3000;;08.09.2020 12:59
VHOZ3 Index;45,5;5000;;08.09.2020 16:14
VHOZ3 Index;45,5;5000;;08.09.2020 16:14
VHOZ3 Index;45,5;2500;;09.09.2020 12:25
VHOZ3 Index;45;2500;;09.09.2020 13:09
VHOZ3 Index;45,5;2500;;09.09.2020 13:10
VHOZ3 Index;45;20000;;09.09.2020 13:38
VHOZ3 Index;45;4000;;09.09.2020 14:08
VHOZ3 Index;43,5;10000;;14.09.2020 17:15
VHOZ3 Index;43,5;1000;;16.09.2020 12:04
VHOZ3 Index;42,5;5000;;16.09.2020 17:26
VHOZ3 Index;43;6000;;16.09.2020 17:29
VHOZ3 Index;44;3000;;21.09.2020 15:34
VHOZ3 Index;43,5;5000;;22.09.2020 11:43
VHOZ3 Index;43,5;2000;;22.09.2020 12:10
VHOZ3 Index;44;5000;;22.09.2020 13:09
VHOZ3 Index;44;2000;;22.09.2020 14:23
VHOZ3 Index;43,5;1000;;22.09.2020 15:05
VHOZ3 Index;43,5;4000;;22.09.2020 16:21
VHOZ3 Index;44;1000;;22.09.2020 17:30
VHOZ3 Index;43;8000;;23.09.2020 11:24
VHOZ3 Index;44,5;2500;;25.09.2020 15:19
VHOZ3 Index;43,5;5000;;28.09.2020 10:33
VHOZ3 Index;43,5;1000;;28.09.2020 10:35
VHOZ3 Index;42,5;1500;;29.09.2020 17:21
VHOZ3 Index;43;1500;;29.09.2020 17:21
VHOZ3 Index;43;3000;;01.10.2020 11:35
VHOZ3 Index;43;1000;;01.10.2020 16:15
VHOZ3 Index;41,5;3000;;06.10.2020 12:47
VHOZ3 Index;41,5;5000;;06.10.2020 18:10
VHOZ3 Index;42;5000;;07.10.2020 15:06
VHOZ3 Index;41,5;2000;;07.10.2020 15:36
VHOZ3 Index;41,5;1000;;09.10.2020 11:35
VHOZ3 Index;41,5;3000;;09.10.2020 16:53
VHOZ3 Index;41,5;15000;;12.10.2020 14:27
VHOZ3 Index;41,5;4000;;12.10.2020 14:28
VHOZ3 Index;42,5;7000;;14.10.2020 11:31
VHOZ3 Index;43;2000;;15.10.2020 10:47
VHOZ3 Index;43;1000;;16.10.2020 11:05
VHOZ3 Index;42;5000;;19.10.2020 14:51
VHOZ3 Index;41;7500;;23.10.2020 14:59
VHOZ3 Index;41,5;1000;;26.10.2020 11:38
VHOZ3 Index;40,5;1000;;27.10.2020 14:48
VHOZ3 Index;41;2000;;27.10.2020 17:26
VHOZ3 Index;42;10000;;28.10.2020 11:28
VHOZ3 Index;43,5;7000;;28.10.2020 13:52
VHOZ3 Index;42,5;7000;;28.10.2020 16:17
VHOZ3 Index;42,5;3000;;28.10.2020 16:20
VHOZ3 Index;42,5;7500;;28.10.2020 16:46
VHOZ3 Index;43;4000;;28.10.2020 17:37
VHOZ3 Index;43;5000;;29.10.2020 10:24
VHOZ3 Index;43;5000;;29.10.2020 10:40
VHOZ3 Index;43;5000;;29.10.2020 10:44
VHOZ3 Index;42;2000;;29.10.2020 11:21
VHOZ3 Index;42;2000;;29.10.2020 14:04
VHOZ3 Index;41,5;3000;;03.11.2020 12:22
VHOZ3 Index;41,5;3000;;03.11.2020 13:23
VHOZ3 Index;41,5;2000;;03.11.2020 13:42
VHOZ3 Index;41,5;2000;;03.11.2020 15:02
VHOZ3 Index;41,5;3000;;03.11.2020 15:48
VHOZ4 Index;57,5;1000;;04.12.2019 12:55
VHOZ4 Index;58;1000;;04.12.2019 12:55
VHOZ4 Index;57,5;4000;;04.12.2019 13:43
VHOZ4 Index;57,5;3000;;04.12.2019 15:18
VHOZ4 Index;57;1000;;09.12.2019 17:47
VHOZ4 Index;57;1500;;10.12.2019 12:38
VHOZ4 Index;57,5;1500;;10.12.2019 12:39
VHOZ4 Index;57;1500;;10.12.2019 13:00
VHOZ4 Index;57,5;1500;;10.12.2019 13:00
VHOZ4 Index;57;500;;12.12.2019 16:06
VHOZ4 Index;56,5;500;;12.12.2019 16:06
VHOZ4 Index;57;500;;12.12.2019 16:06
VHOZ4 Index;56,5;500;;12.12.2019 16:07
VHOZ4 Index;56,5;500;;12.12.2019 16:26
VHOZ4 Index;57;500;;12.12.2019 16:26
VHOZ4 Index;56,5;1000;;07.01.2020 11:49
VHOZ4 Index;57;1000;;07.01.2020 11:50
VHOZ4 Index;57;5000;;08.01.2020 13:41
VHOZ4 Index;57;5000;;08.01.2020 14:43
VHOZ4 Index;56,5;1000;;08.01.2020 15:51
VHOZ4 Index;55;1690;;10.01.2020 12:42
VHOZ4 Index;53,5;3000;;14.01.2020 17:56
VHOZ4 Index;53,5;1500;;15.01.2020 11:18
VHOZ4 Index;54;1500;;15.01.2020 11:18
VHOZ4 Index;54;1000;;15.01.2020 11:47
VHOZ4 Index;53,5;1000;;15.01.2020 11:48
VHOZ4 Index;53,5;1000;;15.01.2020 16:01
VHOZ4 Index;54;1000;;15.01.2020 16:01
VHOZ4 Index;54;3000;;27.01.2020 16:44
VHOZ4 Index;53;150;;29.01.2020 17:38
VHOZ4 Index;53,5;150;;29.01.2020 17:39
VHOZ4 Index;54;300;;04.02.2020 11:20
VHOZ4 Index;52,5;200;;10.02.2020 10:09
VHOZ4 Index;52,5;1500;;11.02.2020 13:59
VHOZ4 Index;52;200;;12.02.2020 09:55
VHOZ4 Index;52;2000;;12.02.2020 15:34
VHOZ4 Index;52;1721;;14.02.2020 16:10
VHOZ4 Index;53,5;400;;21.02.2020 11:05
VHOZ4 Index;55;3000;;24.02.2020 15:12
VHOZ4 Index;55;3000;;24.02.2020 16:05
VHOZ4 Index;56,5;2000;;26.02.2020 13:50
VHOZ4 Index;56,5;7000;;27.02.2020 10:47
VHOZ4 Index;56,5;5000;;27.02.2020 11:06
VHOZ4 Index;57;3500;;27.02.2020 15:58
VHOZ4 Index;57;4000;;27.02.2020 16:25
VHOZ4 Index;59;1000;;28.02.2020 11:11
VHOZ4 Index;60;5000;;28.02.2020 11:38
VHOZ4 Index;59;1000;;28.02.2020 14:55
VHOZ4 Index;58,5;3000;;28.02.2020 17:26
VHOZ4 Index;59,5;4000;;28.02.2020 18:10
VHOZ4 Index;58,5;2000;;02.03.2020 11:52
VHOZ4 Index;59;1000;;02.03.2020 12:09
VHOZ4 Index;57,5;1936;;03.03.2020 15:08
VHOZ4 Index;56,5;1000;;04.03.2020 15:55
VHOZ4 Index;57,5;2000;;05.03.2020 11:11
VHOZ4 Index;58;3000;;05.03.2020 14:02
VHOZ4 Index;58,5;3000;;05.03.2020 15:58
VHOZ4 Index;58,5;1000;;05.03.2020 16:10
VHOZ4 Index;60;2000;;06.03.2020 10:23
VHOZ4 Index;62;1500;;06.03.2020 11:53
VHOZ4 Index;65;150;;06.03.2020 14:19
VHOZ4 Index;63;250;;06.03.2020 15:59
VHOZ4 Index;63;200;;06.03.2020 16:20
VHOZ4 Index;64;1000;;06.03.2020 16:50
VHOZ4 Index;61,5;100;;06.03.2020 17:08
VHOZ4 Index;63;250;;06.03.2020 18:13
VHOZ4 Index;63;200;;06.03.2020 18:14
VHOZ4 Index;71;5000;;09.03.2020 14:20
VHOZ4 Index;78;3000;;12.03.2020 10:56
VHOZ4 Index;79;4000;;12.03.2020 10:56
VHOZ4 Index;80;5000;;12.03.2020 11:42
VHOZ4 Index;78;3000;;12.03.2020 13:06
VHOZ4 Index;78;4000;;12.03.2020 13:07
VHOZ4 Index;79;1000;;12.03.2020 13:18
VHOZ4 Index;80;5000;;12.03.2020 13:46
VHOZ4 Index;80;2000;;12.03.2020 13:56
VHOZ4 Index;79;4000;;13.03.2020 13:55
VHOZ4 Index;95;3035;;17.03.2020 11:34
VHOZ4 Index;68;5000;;18.03.2020 15:53
VHOZ4 Index;68;2312;;18.03.2020 16:19
VHOZ4 Index;67;5000;;18.03.2020 16:38
VHOZ4 Index;70;10000;;19.03.2020 12:38
VHOZ4 Index;75,5;500;;20.03.2020 17:06
VHOZ4 Index;68;2000;;20.03.2020 17:52
VHOZ4 Index;71;20000;;23.03.2020 13:25
VHOZ4 Index;71;2000;;23.03.2020 14:13
VHOZ4 Index;65;2000;;24.03.2020 12:09
VHOZ4 Index;58;3000;;31.03.2020 12:25
VHOZ4 Index;57;5000;;31.03.2020 18:48
VHOZ4 Index;60;3000;;02.04.2020 16:58
VHOZ4 Index;60;2000;;02.04.2020 17:08
VHOZ4 Index;59;5000;;02.04.2020 17:36
VHOZ4 Index;61;2000;;03.04.2020 13:58
VHOZ4 Index;63;8000;;03.04.2020 17:13
VHOZ4 Index;65;350;;08.04.2020 16:54
VHOZ4 Index;67;1000;;09.04.2020 11:56
VHOZ4 Index;66;4000;;17.04.2020 13:50
VHOZ4 Index;67;2000;;21.04.2020 12:09
VHOZ4 Index;64;500;;27.04.2020 10:53
VHOZ4 Index;66;5000;;28.04.2020 13:19
VHOZ4 Index;66;5000;;28.04.2020 13:35
VHOZ4 Index;62;100;;28.04.2020 13:37
VHOZ4 Index;64;5000;;28.04.2020 17:27
VHOZ4 Index;65,5;2000;;05.05.2020 11:49
VHOZ4 Index;68;6000;;11.05.2020 16:15
VHOZ4 Index;70;3000;;13.05.2020 15:58
VHOZ4 Index;74;1000;;15.05.2020 16:36
VHOZ4 Index;74;1000;;15.05.2020 17:33
VHOZ4 Index;73;400;;18.05.2020 10:45
VHOZ4 Index;74;2500;;18.05.2020 14:02
VHOZ4 Index;74;1500;;18.05.2020 14:16
VHOZ4 Index;72,5;3000;;18.05.2020 18:04
VHOZ4 Index;71;3000;;20.05.2020 11:32
VHOZ4 Index;74;1000;;20.05.2020 14:08
VHOZ4 Index;74;1000;;21.05.2020 17:51
VHOZ4 Index;73;5000;;22.05.2020 15:47
VHOZ4 Index;73,5;1000;;22.05.2020 17:26
VHOZ4 Index;72,5;4000;;26.05.2020 16:56
VHOZ4 Index;69;1500;;28.05.2020 10:38
VHOZ4 Index;69;500;;28.05.2020 12:55
VHOZ4 Index;68;4500;;28.05.2020 14:19
