Ticker;Price;Qty;SOURCE;TIME
VHOZ4 Index;68;1500;;28.05.2020 16:40
VHOZ4 Index;68,5;5000;;28.05.2020 16:47
VHOZ4 Index;68;2000;;01.06.2020 12:30
VHOZ4 Index;68,5;2500;;01.06.2020 17:34
VHOZ4 Index;67;200;;02.06.2020 15:17
VHOZ4 Index;66,5;3000;;02.06.2020 15:30
VHOZ4 Index;66;100;;02.06.2020 17:43
VHOZ4 Index;65;2000;;03.06.2020 11:28
VHOZ4 Index;65;4000;;03.06.2020 12:48
VHOZ4 Index;62;5000;;04.06.2020 16:33
VHOZ4 Index;61;2000;;05.06.2020 09:59
VHOZ4 Index;59,5;4000;;05.06.2020 15:40
VHOZ4 Index;60;1500;;08.06.2020 17:39
VHOZ4 Index;60,5;1500;;08.06.2020 17:39
VHOZ4 Index;60;1000;;08.06.2020 17:50
VHOZ4 Index;60,5;1000;;08.06.2020 17:51
VHOZ4 Index;60,5;5000;;08.06.2020 17:54
VHOZ4 Index;62;1500;;09.06.2020 12:13
VHOZ4 Index;61,5;2000;;09.06.2020 12:24
VHOZ4 Index;61;4000;;09.06.2020 17:17
VHOZ4 Index;60,5;2000;;09.06.2020 17:32
VHOZ4 Index;61,5;2000;;10.06.2020 10:41
VHOZ4 Index;61;2000;;10.06.2020 10:58
VHOZ4 Index;61,5;2500;;10.06.2020 16:26
VHOZ4 Index;63;2000;;11.06.2020 11:45
VHOZ4 Index;63;5000;;11.06.2020 11:58
VHOZ4 Index;62;3000;;11.06.2020 16:49
VHOZ4 Index;62,5;3000;;12.06.2020 12:21
VHOZ4 Index;63;3000;;15.06.2020 17:10
VHOZ4 Index;61;200;;16.06.2020 10:49
VHOZ4 Index;61;4000;;16.06.2020 12:46
VHOZ4 Index;60,5;5000;;17.06.2020 16:52
VHOZ4 Index;60,5;1500;;17.06.2020 17:10
VHOZ4 Index;58;1500;;19.06.2020 15:21
VHOZ4 Index;58;5000;;19.06.2020 15:30
VHOZ4 Index;58,5;2000;;24.06.2020 16:53
VHOZ4 Index;56,5;3000;;02.07.2020 16:37
VHOZ4 Index;57;5000;;02.07.2020 17:43
VHOZ4 Index;57;2000;;02.07.2020 17:48
VHOZ4 Index;57,5;2000;;03.07.2020 13:48
VHOZ4 Index;56,5;2500;;06.07.2020 16:46
VHOZ4 Index;57,5;10000;;07.07.2020 12:34
VHOZ4 Index;57;2500;;07.07.2020 15:36
VHOZ4 Index;57,5;2500;;07.07.2020 15:37
VHOZ4 Index;58,5;1000;;16.07.2020 14:00
VHOZ4 Index;58;10000;;17.07.2020 15:17
VHOZ4 Index;56,5;1000;;21.07.2020 13:10
VHOZ4 Index;56;1000;;21.07.2020 13:10
VHOZ4 Index;58;2000;;31.07.2020 10:37
VHOZ4 Index;57;4000;;05.08.2020 16:41
VHOZ4 Index;56,5;2000;;12.08.2020 14:38
VHOZ4 Index;56;3000;;12.08.2020 16:36
VHOZ4 Index;54;1000;;25.08.2020 17:50
VHOZ4 Index;54,5;1000;;25.08.2020 17:50
VHOZ4 Index;54,5;2000;;25.08.2020 18:00
VHOZ4 Index;54,5;2500;;26.08.2020 15:36
VHOZ4 Index;53;1500;;03.09.2020 16:43
VHOZ4 Index;54;10000;;07.09.2020 11:46
VHOZ4 Index;53,5;2000;;07.09.2020 13:59
VHOZ4 Index;53,5;4000;;07.09.2020 13:59
VHOZ4 Index;54;1000;;08.09.2020 13:35
VHOZ4 Index;54;20000;;09.09.2020 13:39
VHOZ4 Index;54;4000;;09.09.2020 14:07
VHOZ4 Index;53;1000;;14.09.2020 14:47
VHOZ4 Index;52,5;5000;;14.09.2020 17:14
VHOZ4 Index;53;5000;;14.09.2020 17:15
VHOZ4 Index;53;3000;;14.09.2020 17:18
VHOZ4 Index;51,5;5000;;16.09.2020 17:26
VHOZ4 Index;51,5;2000;;16.09.2020 17:39
VHOZ4 Index;53;3000;;21.09.2020 10:03
VHOZ4 Index;53;2000;;21.09.2020 15:37
VHOZ4 Index;54;4000;;22.09.2020 11:08
VHOZ4 Index;54;1000;;22.09.2020 11:14
VHOZ4 Index;54;1000;;22.09.2020 15:10
VHOZ4 Index;54;2000;;22.09.2020 15:26
VHOZ4 Index;54;1000;;22.09.2020 15:48
VHOZ4 Index;52,5;4000;;22.09.2020 16:20
VHOZ4 Index;53,5;4000;;22.09.2020 17:05
VHOZ4 Index;53,5;4000;;25.09.2020 16:16
VHOZ4 Index;53,5;1300;;25.09.2020 16:27
VHOZ4 Index;54;1300;;25.09.2020 16:27
VHOZ4 Index;54;4000;;25.09.2020 17:39
VHOZ4 Index;50;5000;;06.10.2020 16:00
VHOZ4 Index;50;5000;;08.10.2020 13:48
VHOZ4 Index;50;1000;;08.10.2020 14:26
VHOZ4 Index;50;4000;;08.10.2020 15:14
VHOZ4 Index;50;2000;;08.10.2020 15:49
VHOZ4 Index;49,5;1500;;09.10.2020 12:10
VHOZ4 Index;49,5;2000;;09.10.2020 14:23
VHOZ4 Index;49;9500;;12.10.2020 14:28
VHOZ4 Index;49,5;9500;;12.10.2020 14:30
VHOZ4 Index;49;5000;;13.10.2020 15:13
VHOZ4 Index;49;3000;;13.10.2020 15:59
VHOZ4 Index;51;3000;;15.10.2020 11:34
VHOZ4 Index;52;1000;;15.10.2020 17:05
VHOZ4 Index;50;5000;;20.10.2020 16:35
VHOZ4 Index;49,5;1500;;23.10.2020 15:28
VHOZ4 Index;49;1500;;23.10.2020 15:29
VHOZ4 Index;50;2000;;27.10.2020 10:59
VHOZ4 Index;53,5;7000;;28.10.2020 13:22
VHOZ4 Index;53,5;2000;;28.10.2020 13:56
VHOZ4 Index;53,5;4000;;28.10.2020 16:37
VHOZ4 Index;54;1000;;28.10.2020 16:37
VHOZ4 Index;52,5;10000;;29.10.2020 11:11
VHOZ4 Index;52,5;3000;;29.10.2020 11:16
VHOZ4 Index;52,5;2000;;29.10.2020 12:29
VHOZ4 Index;52,5;5000;;29.10.2020 16:56
VHOZ4 Index;52,5;5000;;30.10.2020 12:37
VHOZ4 Index;51,5;3000;;30.10.2020 15:09
VHOZ4 Index;51,5;600;;30.10.2020 15:53
VHOZ4 Index;50,5;2000;;02.11.2020 10:54
VHOZ4 Index;50,5;5000;;02.11.2020 13:59
VHOZ4 Index;50,5;3000;;02.11.2020 14:09
VHOZ4 Index;50;5000;;03.11.2020 10:45
VHOZ4 Index;50;5000;;03.11.2020 10:50
VHOZ4 Index;50,5;2000;;03.11.2020 15:06
VHOZ4 Index;51,5;300;;03.11.2020 15:45
VHOZ5 Index;61;1000;;09.12.2019 17:47
VHOZ5 Index;60;2000;;03.01.2020 12:05
VHOZ5 Index;59;1500;;06.01.2020 17:34
VHOZ5 Index;59;3000;;07.01.2020 14:00
VHOZ5 Index;59;4000;;09.01.2020 16:05
VHOZ5 Index;57,5;2000;;14.01.2020 13:23
VHOZ5 Index;57,5;5000;;14.01.2020 13:29
VHOZ5 Index;57,5;2000;;14.01.2020 14:19
VHOZ5 Index;57,5;5000;;14.01.2020 14:37
VHOZ5 Index;57,5;2000;;15.01.2020 16:01
VHOZ5 Index;57,5;1000;;15.01.2020 16:03
VHOZ5 Index;58;3000;;16.01.2020 11:04
VHOZ5 Index;57,5;1000;;23.01.2020 11:47
VHOZ5 Index;58;1000;;23.01.2020 11:47
VHOZ5 Index;57,5;2000;;23.01.2020 11:49
VHOZ5 Index;58;2000;;23.01.2020 11:49
VHOZ5 Index;57,5;1500;;23.01.2020 12:01
VHOZ5 Index;58;1500;;23.01.2020 12:01
VHOZ5 Index;58;2000;;27.01.2020 17:26
VHOZ5 Index;58;2000;;29.01.2020 18:33
VHOZ5 Index;58;1000;;06.02.2020 15:51
VHOZ5 Index;56;400;;17.02.2020 11:14
VHOZ5 Index;58;1000;;20.02.2020 17:51
VHOZ5 Index;59,5;2000;;26.02.2020 11:50
VHOZ5 Index;60;2000;;26.02.2020 11:50
VHOZ5 Index;59,5;1000;;26.02.2020 15:58
VHOZ5 Index;62,5;5000;;28.02.2020 10:42
VHOZ5 Index;61;200;;28.02.2020 10:46
VHOZ5 Index;63,5;3000;;28.02.2020 11:31
VHOZ5 Index;62,5;2000;;28.02.2020 16:35
VHOZ5 Index;63;2000;;02.03.2020 17:14
VHOZ5 Index;63;2000;;02.03.2020 17:36
VHOZ5 Index;61;100;;03.03.2020 16:51
VHOZ5 Index;60;3000;;05.03.2020 10:05
VHOZ5 Index;62,5;2000;;05.03.2020 14:43
VHOZ5 Index;63;2000;;05.03.2020 15:04
VHOZ5 Index;68;150;;06.03.2020 14:17
VHOZ5 Index;68;8000;;06.03.2020 16:13
VHOZ5 Index;68;100;;06.03.2020 17:09
VHOZ5 Index;73;5000;;09.03.2020 11:38
VHOZ5 Index;70;2000;;10.03.2020 13:05
VHOZ5 Index;70;5000;;10.03.2020 13:28
VHOZ5 Index;70;2000;;10.03.2020 14:02
VHOZ5 Index;70;2000;;10.03.2020 15:27
VHOZ5 Index;74;2000;;10.03.2020 16:47
VHOZ5 Index;74;3000;;10.03.2020 17:40
VHOZ5 Index;84;1500;;12.03.2020 11:09
VHOZ5 Index;84;3000;;12.03.2020 11:20
VHOZ5 Index;83;2000;;12.03.2020 11:21
VHOZ5 Index;83,5;4000;;12.03.2020 12:42
VHOZ5 Index;90;1000;;12.03.2020 17:24
VHOZ5 Index;89;3000;;12.03.2020 17:35
VHOZ5 Index;89;4000;;13.03.2020 09:26
VHOZ5 Index;89;3000;;13.03.2020 10:23
VHOZ5 Index;90;3000;;13.03.2020 17:34
VHOZ5 Index;88;7500;;13.03.2020 17:37
VHOZ5 Index;88;7500;;13.03.2020 17:37
VHOZ5 Index;91;1000;;13.03.2020 17:49
VHOZ5 Index;88;2000;;13.03.2020 18:04
VHOZ5 Index;76;1000;;19.03.2020 10:06
VHOZ5 Index;78;10000;;19.03.2020 10:56
VHOZ5 Index;79;2000;;19.03.2020 10:56
VHOZ5 Index;78;2000;;19.03.2020 10:56
VHOZ5 Index;79;3000;;19.03.2020 11:19
VHOZ5 Index;79;5000;;19.03.2020 11:42
VHOZ5 Index;76;1000;;19.03.2020 12:00
VHOZ5 Index;77;3000;;20.03.2020 11:22
VHOZ5 Index;75;1000;;24.03.2020 11:57
VHOZ5 Index;68;5000;;25.03.2020 11:21
VHOZ5 Index;70;2000;;26.03.2020 15:27
VHOZ5 Index;63;5000;;26.03.2020 16:41
VHOZ5 Index;67;3000;;27.03.2020 17:55
VHOZ5 Index;67;2000;;27.03.2020 17:56
VHOZ5 Index;66;1500;;01.04.2020 14:36
VHOZ5 Index;70;2000;;03.04.2020 13:39
VHOZ5 Index;69;5000;;03.04.2020 14:47
VHOZ5 Index;72;5000;;06.04.2020 16:15
VHOZ5 Index;73;5000;;06.04.2020 17:16
VHOZ5 Index;74;1000;;08.04.2020 17:55
VHOZ5 Index;74;2300;;08.04.2020 17:57
VHOZ5 Index;76;2000;;15.04.2020 16:57
VHOZ5 Index;74;5000;;22.04.2020 13:22
VHOZ5 Index;74;5000;;22.04.2020 16:15
VHOZ5 Index;74;3000;;23.04.2020 14:51
VHOZ5 Index;74;3000;;23.04.2020 15:02
VHOZ5 Index;73;5000;;23.04.2020 16:42
VHOZ5 Index;73;4000;;23.04.2020 17:12
VHOZ5 Index;72;5000;;30.04.2020 15:33
VHOZ5 Index;80;2000;;15.05.2020 13:43
VHOZ5 Index;82;1500;;20.05.2020 14:09
VHOZ5 Index;81;3000;;20.05.2020 17:06
VHOZ5 Index;83;3000;;20.05.2020 17:06
VHOZ5 Index;79;400;;27.05.2020 10:33
VHOZ5 Index;78;3000;;28.05.2020 11:02
VHOZ5 Index;78;1500;;28.05.2020 11:26
VHOZ5 Index;78;3000;;28.05.2020 12:07
VHOZ5 Index;78;11500;;28.05.2020 13:04
VHOZ5 Index;78;1500;;28.05.2020 14:31
VHOZ5 Index;76;2000;;29.05.2020 13:09
VHOZ5 Index;75,5;2000;;29.05.2020 14:14
VHOZ5 Index;76;2000;;29.05.2020 14:15
VHOZ5 Index;76;3000;;29.05.2020 17:29
VHOZ5 Index;71,5;1500;;03.06.2020 15:05
VHOZ5 Index;71,5;1500;;03.06.2020 15:06
VHOZ5 Index;66,5;2500;;05.06.2020 15:31
VHOZ5 Index;66,5;3000;;05.06.2020 15:48
VHOZ5 Index;65;1000;;05.06.2020 15:54
VHOZ5 Index;68;12000;;09.06.2020 17:45
VHOZ5 Index;68;3000;;10.06.2020 10:59
VHOZ5 Index;70;3000;;10.06.2020 14:46
VHOZ5 Index;70;1000;;10.06.2020 14:53
VHOZ5 Index;69;1000;;10.06.2020 16:23
VHOZ5 Index;69,5;3000;;11.06.2020 17:14
VHOZ5 Index;71;4000;;11.06.2020 18:03
VHOZ5 Index;71;2000;;11.06.2020 18:43
VHOZ5 Index;71;1000;;12.06.2020 17:57
VHOZ5 Index;71;1000;;12.06.2020 17:58
VHOZ5 Index;72;1600;;15.06.2020 17:23
VHOZ5 Index;68,5;1000;;16.06.2020 15:43
VHOZ5 Index;69,5;1000;;18.06.2020 18:06
VHOZ5 Index;67;3000;;19.06.2020 17:28
VHOZ5 Index;67;1000;;19.06.2020 17:38
VHOZ5 Index;68;3000;;22.06.2020 17:19
VHOZ5 Index;68,5;6000;;23.06.2020 12:14
VHOZ5 Index;68;1000;;25.06.2020 17:08
VHOZ5 Index;68;2000;;26.06.2020 17:08
VHOZ5 Index;68;2000;;26.06.2020 17:31
VHOZ5 Index;65;6000;;02.07.2020 15:51
VHOZ5 Index;65;2000;;02.07.2020 16:36
VHOZ5 Index;64,5;6000;;07.07.2020 14:03
VHOZ5 Index;64,5;2000;;07.07.2020 14:28
VHOZ5 Index;65;3000;;08.07.2020 17:50
VHOZ5 Index;64;100;;17.07.2020 14:28
VHOZ5 Index;65,5;3000;;17.07.2020 14:44
VHOZ5 Index;65,5;2000;;17.07.2020 15:19
VHOZ5 Index;64,5;4000;;27.07.2020 13:08
VHOZ5 Index;65,5;4000;;27.07.2020 13:08
VHOZ5 Index;63,5;3000;;12.08.2020 16:49
VHOZ5 Index;62,5;2500;;19.08.2020 17:47
VHOZ5 Index;63;2500;;19.08.2020 17:47
VHOZ5 Index;63;2500;;19.08.2020 17:47
VHOZ5 Index;62,5;2500;;19.08.2020 17:47
VHOZ5 Index;63;500;;21.08.2020 16:43
VHOZ5 Index;62,5;6000;;27.08.2020 14:12
VHOZ5 Index;63;7500;;31.08.2020 11:32
VHOZ5 Index;62,5;5000;;03.09.2020 09:46
VHOZ5 Index;63,5;2000;;11.09.2020 15:20
VHOZ5 Index;63,5;2000;;11.09.2020 15:21
VHOZ5 Index;62,5;1000;;14.09.2020 10:11
VHOZ5 Index;62;1500;;22.09.2020 11:21
VHOZ5 Index;62;4000;;22.09.2020 17:05
VHOZ5 Index;62,5;1000;;25.09.2020 10:58
VHOZ5 Index;62,5;2000;;25.09.2020 14:26
VHOZ5 Index;62,5;4000;;25.09.2020 17:39
VHOZ5 Index;56,5;2000;;12.10.2020 13:12
VHOZ5 Index;56,5;1500;;12.10.2020 13:51
VHOZ5 Index;60;2000;;15.10.2020 11:41
VHOZ5 Index;57,5;5000;;22.10.2020 17:39
VHOZ5 Index;58;6500;;26.10.2020 10:44
VHOZ5 Index;59;500;;26.10.2020 15:38
VHOZ5 Index;59;2000;;27.10.2020 17:15
VHOZ5 Index;61;4000;;28.10.2020 10:39
VHOZ5 Index;61;3000;;28.10.2020 10:47
VHOZ5 Index;61;1000;;28.10.2020 10:52
VHOZ5 Index;61;1000;;28.10.2020 11:04
VHOZ5 Index;63;13000;;28.10.2020 12:47
VHOZ5 Index;62,5;4000;;29.10.2020 10:44
VHOZ5 Index;62,5;10000;;29.10.2020 10:59
VHOZ5 Index;62;2000;;29.10.2020 12:03
VHOZ5 Index;62;2000;;29.10.2020 16:03
VHOZ5 Index;58;300;;03.11.2020 15:42
VHOZ6 Index;62,5;2000;;27.01.2020 10:53
VHOZ6 Index;62,5;2000;;30.01.2020 16:21
VHOZ6 Index;59;1;;21.02.2020 10:45
VHOZ6 Index;64;200;;28.02.2020 10:46
VHOZ6 Index;66,5;3000;;28.02.2020 11:28
VHOZ6 Index;66;4000;;03.03.2020 12:16
VHOZ6 Index;64;1000;;04.03.2020 16:07
VHOZ6 Index;66;2000;;05.03.2020 14:36
VHOZ6 Index;71;2000;;06.03.2020 12:11
VHOZ6 Index;72;150;;06.03.2020 14:17
VHOZ6 Index;75;3000;;06.03.2020 14:23
VHOZ6 Index;75;1000;;06.03.2020 15:00
VHOZ6 Index;73;2000;;06.03.2020 15:27
VHOZ6 Index;73;1000;;06.03.2020 15:33
VHOZ6 Index;73;1000;;06.03.2020 15:47
VHOZ6 Index;73;1000;;06.03.2020 17:43
VHOZ6 Index;78;3000;;09.03.2020 14:10
VHOZ6 Index;73;11000;;27.03.2020 18:21
VHOZ6 Index;74;3000;;30.03.2020 13:03
VHOZ6 Index;74;4000;;03.04.2020 14:40
VHOZ6 Index;76;3000;;03.04.2020 15:14
VHOZ6 Index;74;1000;;03.04.2020 15:22
VHOZ6 Index;78;1500;;16.04.2020 14:16
VHOZ6 Index;78;3000;;16.04.2020 14:19
VHOZ6 Index;89;1000;;20.05.2020 15:59
VHOZ6 Index;88;2500;;22.05.2020 17:23
VHOZ6 Index;88;2500;;26.05.2020 17:38
VHOZ6 Index;83;2000;;01.06.2020 14:22
VHOZ6 Index;83;1000;;01.06.2020 15:31
VHOZ6 Index;83;2000;;01.06.2020 17:34
VHOZ6 Index;83;3000;;01.06.2020 17:43
VHOZ6 Index;73,5;5000;;08.06.2020 12:15
VHOZ6 Index;75;2000;;02.07.2020 10:43
VHOZ6 Index;72;3000;;07.07.2020 14:03
VHOZ6 Index;72,5;3000;;07.07.2020 14:09
VHOZ6 Index;72,5;1000;;07.07.2020 14:29
VHOZ6 Index;72;1000;;07.07.2020 14:29
VHOZ6 Index;72;2500;;09.07.2020 15:46
VHOZ6 Index;72,5;2500;;09.07.2020 15:46
VHOZ6 Index;73,5;750;;16.07.2020 11:26
VHOZ6 Index;74;750;;16.07.2020 11:26
VHOZ6 Index;70;100;;06.08.2020 13:26
VHOZ6 Index;73;2500;;06.08.2020 17:32
VHOZ6 Index;69,5;100;;18.08.2020 11:54
VHOZ6 Index;70,5;3000;;19.08.2020 13:48
VHOZ6 Index;70,5;1250;;25.08.2020 17:06
VHOZ6 Index;71;1250;;25.08.2020 17:06
VHOZ6 Index;69,5;100;;26.08.2020 15:35
VHOZ6 Index;71;1500;;08.09.2020 12:35
VHOZ6 Index;70;750;;23.09.2020 17:29
VHOZ6 Index;69;100;;29.09.2020 12:45
VHOZ6 Index;67;1000;;05.10.2020 16:16
VHOZ6 Index;67,5;2000;;15.10.2020 11:02
VHOZ6 Index;68,5;3000;;15.10.2020 11:45
VHOZ6 Index;67;2000;;26.10.2020 16:52
VHOZ6 Index;67;1000;;26.10.2020 16:59
VHOZ6 Index;67;2000;;26.10.2020 17:01
VHOZ6 Index;67;1000;;26.10.2020 17:10
VHOZ6 Index;67,5;4500;;26.10.2020 17:53
VHOZ6 Index;69,5;2000;;28.10.2020 10:47
VHOZ6 Index;66;300;;03.11.2020 15:44
VHOZ7 Index;67;1000;;24.02.2020 12:06
VHOZ7 Index;75;150;;06.03.2020 14:19
VHOZ7 Index;80;3000;;11.03.2020 13:13
VHOZ7 Index;89;3000;;12.03.2020 13:00
VHOZ7 Index;98;8000;;12.03.2020 17:41
VHOZ7 Index;98;500;;12.03.2020 17:58
VHOZ7 Index;95;7000;;13.03.2020 16:56
VHOZ7 Index;75;1500;;02.04.2020 12:37
VHOZ7 Index;77;1000;;03.04.2020 14:08
VHOZ7 Index;91,5;11500;;28.05.2020 13:05
VHOZ7 Index;90,5;750;;29.05.2020 17:40
VHOZ7 Index;90;2500;;01.06.2020 17:34
VHOZ7 Index;80,5;3000;;05.06.2020 16:34
VHOZ7 Index;81;3000;;02.07.2020 16:20
VHOZ7 Index;80;2500;;08.07.2020 18:25
VHOZ7 Index;79,5;2500;;09.07.2020 16:01
VHOZ7 Index;80;2500;;09.07.2020 16:01
VHOZ7 Index;79;4000;;30.07.2020 13:23
VHOZ7 Index;78;2500;;26.08.2020 15:38
VHOZ7 Index;78,5;2000;;10.09.2020 17:57
VHOZ7 Index;77;150;;15.09.2020 17:49
VHOZ7 Index;76,5;150;;15.09.2020 17:49
VHOZ7 Index;77;200;;18.09.2020 10:21
VHOZ7 Index;78;1000;;23.09.2020 14:32
VHOZ7 Index;79;2000;;25.09.2020 13:47
VHOZ7 Index;72,5;5000;;13.10.2020 15:12
VHOZ7 Index;74,5;1000;;15.10.2020 15:19
VHOZ7 Index;74,5;1000;;15.10.2020 17:05
VHOZ7 Index;72,5;5000;;22.10.2020 17:39
VHOZ7 Index;78;1000;;29.10.2020 10:55
VHOZ7 Index;78;1500;;29.10.2020 15:40
VHOZ7 Index;78;1500;;29.10.2020 16:48
VHOZ8 Index;68,5;3000;;05.03.2020 10:04
VHOZ8 Index;76;150;;06.03.2020 14:17
VHOZ8 Index;84;3000;;20.03.2020 11:24
VHOZ8 Index;85;1000;;04.05.2020 12:31
VHOZ8 Index;85;300;;07.05.2020 10:26
VHOZ8 Index;95;2000;;01.06.2020 17:34
VHOZ8 Index;85;5000;;09.06.2020 09:58
VHOZ8 Index;89,5;2000;;12.06.2020 18:02
VHOZ8 Index;91,5;1000;;15.06.2020 17:22
VHOZ8 Index;85,5;1000;;18.08.2020 13:15
VHOZ8 Index;85,5;1500;;21.08.2020 15:51
VHOZ8 Index;84,5;500;;21.08.2020 16:43
VHOZ8 Index;83,5;2000;;25.08.2020 17:13
VHOZ8 Index;83,5;3000;;25.08.2020 17:20
VHOZ8 Index;84,5;2000;;27.08.2020 15:59
VHOZ8 Index;84,5;3000;;11.09.2020 16:18
VHOZ8 Index;85;1000;;21.09.2020 16:00
VHOZ8 Index;85;1000;;22.09.2020 10:57
VHOZ8 Index;85;4000;;22.09.2020 11:06
VHOZ8 Index;85;1000;;22.09.2020 11:14
VHOZ8 Index;84,5;1000;;22.09.2020 15:05
VHOZ8 Index;80;2000;;05.10.2020 17:26
VHOZ8 Index;75;100;;20.10.2020 15:38
VHOZ8 Index;78,5;100;;26.10.2020 17:02
VHOZ8 Index;85,5;1000;;28.10.2020 12:20
VHOZ8 Index;87,5;7000;;28.10.2020 15:06
VHOZ8 Index;85;100;;28.10.2020 17:31
VHOZ9 Index;102,5;1500;;18.05.2020 14:17
VHOZ9 Index;100;4000;;28.05.2020 13:39
VHOZ9 Index;100;2000;;28.05.2020 15:41
VHOZ9 Index;95;200;;04.06.2020 14:13
VHOZ9 Index;93;2500;;04.06.2020 16:33
VHOZ9 Index;89;1500;;08.07.2020 17:49
VHOZ9 Index;90,5;2000;;03.09.2020 17:06
VHOZ9 Index;88,5;200;;21.09.2020 17:50
VHOZ9 Index;89,5;1000;;22.09.2020 15:09
VHOZ9 Index;89,5;2000;;22.09.2020 15:26
VHOZ9 Index;89,5;1000;;22.09.2020 15:48
VHOZ9 Index;88,5;1000;;01.10.2020 16:15
VHOZ9 Index;86,5;1000;;09.10.2020 11:36
VHOZ9 Index;91,5;2000;;28.10.2020 16:21
VHOZ9 Index;91,5;1000;;28.10.2020 17:01
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
